prompt_postfix,prompt_prefix,prompt_placement,prompt_length,device,latency_visual_width,latency_visual_length,latency_batch_size,timed_iters,warmup_iters,throughput_videos_per_s,latency_median_ms,latency_std_ms,latency_mean_ms,sweep_type,attn_window,prompt_template,fusion_auc,fusion_ap,alpha,experiment,ablation_type,variant,seed,checkpoint,branch1_auc,branch1_ap,branch2_auc,branch2_ap,mAP@0.1,mAP@0.2,mAP@0.3,mAP@0.4,mAP@0.5,average_mAP,seed_count,seeds,branch1_auc_mean,branch1_auc_std,branch1_auc_variance,branch1_auc_ci95_low,branch1_auc_ci95_high,branch1_auc_ci95_half_width,branch1_ap_mean,branch1_ap_std,branch1_ap_variance,branch1_ap_ci95_low,branch1_ap_ci95_high,branch1_ap_ci95_half_width,branch2_auc_mean,branch2_auc_std,branch2_auc_variance,branch2_auc_ci95_low,branch2_auc_ci95_high,branch2_auc_ci95_half_width,branch2_ap_mean,branch2_ap_std,branch2_ap_variance,branch2_ap_ci95_low,branch2_ap_ci95_high,branch2_ap_ci95_half_width,mAP@0.1_mean,mAP@0.1_std,mAP@0.1_variance,mAP@0.1_ci95_low,mAP@0.1_ci95_high,mAP@0.1_ci95_half_width,mAP@0.2_mean,mAP@0.2_std,mAP@0.2_variance,mAP@0.2_ci95_low,mAP@0.2_ci95_high,mAP@0.2_ci95_half_width,mAP@0.3_mean,mAP@0.3_std,mAP@0.3_variance,mAP@0.3_ci95_low,mAP@0.3_ci95_high,mAP@0.3_ci95_half_width,mAP@0.4_mean,mAP@0.4_std,mAP@0.4_variance,mAP@0.4_ci95_low,mAP@0.4_ci95_high,mAP@0.4_ci95_half_width,mAP@0.5_mean,mAP@0.5_std,mAP@0.5_variance,mAP@0.5_ci95_low,mAP@0.5_ci95_high,mAP@0.5_ci95_half_width,average_mAP_mean,average_mAP_std,average_mAP_variance,average_mAP_ci95_low,average_mAP_ci95_high,average_mAP_ci95_half_width
8,8,middle,16,,,,,,,,,,,,,,,,,xd_ablation,prompt_train_summary,middle_16,,,,,,,,,,,,,5,"234,235,236,237,238",0.9359010578223816,0.006782653928043553,,0.9274806307630479,0.9443214848817154,0.00842042705933374,0.782236538338274,0.03138404576406105,,0.7432743458120669,0.8211987308644811,0.03896219252620716,0.9359706523086475,0.01074450415234122,,0.9226317270939278,0.9493095775233672,0.013338925214719698,0.7808269022663171,0.06942275243435485,,0.6946409890038536,0.8670128155287806,0.0861859132624635,33.830737969146206,0.9092663559291478,,32.70191566613125,34.95956027216116,1.1288223030149591,26.88239206237446,0.6403484141839719,,26.08742195607103,27.67736216867789,0.794970106303431,21.14196589780442,1.0721340370513588,,19.810949078636696,22.47298271697214,1.331016819167722,16.187731425347888,0.6199391742608206,,15.418098674883709,16.957364175812067,0.7696327504641792,12.113833710199204,0.616740650035614,,11.348171815423903,12.879495604974505,0.765661894775301,22.031332212974434,0.510010804469421,,21.398171679639418,22.66449274630945,0.6331605333350139
0,16,end,16,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,end_16,234,,0.938612606832888,0.8012971952408435,0.9438394017486401,0.8360670429026223,34.04383304854114,28.503211499056736,21.665505080677498,16.481143891902676,12.792041596786433,22.697147023392898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16,end,16,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,end_16,235,,0.9377629623862128,0.8004561610442463,0.9386705659636291,0.8132786454611616,35.42625701795557,28.133418050599317,21.425916892342382,15.948448412996408,11.913946026791027,22.56959728013694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16,end,16,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,end_16,236,,0.9268829282633322,0.7420974454963436,0.929359578390248,0.7689621321083989,33.01494264622084,26.736819812025843,21.607906635368327,16.184885419720562,11.488377905229848,21.806586483713083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16,end,16,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,end_16,237,,0.9391737217992803,0.8033165362015259,0.9364812718201433,0.7901634815842928,36.713715662132564,29.409359662585118,23.553157967093917,17.847797833369892,14.255372003195566,24.35588062567541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16,end,16,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,end_16,238,,0.9374123442565061,0.7924796230646549,0.9172892208239468,0.6534223412271938,34.9828426831138,27.719388577586983,22.711931307054325,17.248048362323946,13.505614046576778,23.233564995331168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16,end,16,,,,,,,,,,,,,,,,,xd_ablation,prompt_train_summary,end_16,,,,,,,,,,,,,5,"234,235,236,237,238",0.9359689127076439,0.005126332562109681,,0.929604750555325,0.9423330748599629,0.006364162152318918,0.7879293922095228,0.02595021308153422,,0.755713112454519,0.8201456719645267,0.0322162797550039,0.9331280077493215,0.01026847754048816,,0.9203800528842517,0.9458759626143912,0.012747954865069753,0.7723787286567338,0.07107671426889295,,0.6841394797627608,0.8606179775507069,0.08823924889397301,34.83631821159278,1.399960721510741,,33.0983160569091,36.57432036627647,1.7380021546836817,28.1004395203708,0.985043567430927,,26.877542465941463,29.323336574800134,1.222897054429335,22.19288357650729,0.9121843232618547,,21.060438719349477,23.3253284336651,1.1324448571578127,16.7420647840627,0.7885144986363534,,15.763151678450406,17.72097788967499,0.9789131056122924,12.791070315715931,1.1314932228271652,,11.386361148474835,14.195779482957027,1.4047091672410956,22.9325552816499,0.9449104687113188,,21.759482062258982,24.10562850104082,1.1730732193909197
9,9,middle,18,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,middle_18,234,,0.9324356059612795,0.7724694621290987,0.9414510554084665,0.8266426990964335,33.992896110321475,27.740492242327313,21.835241988110234,16.36541060034687,12.176482953243825,22.422104778869944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,middle,18,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,middle_18,235,,0.9392090276912368,0.8061399075691147,0.9419820623820596,0.8098053222405306,35.23796103329293,27.306851940128436,20.3918604084588,14.916941607008368,11.625691552119086,21.895861308201525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,middle,18,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,middle_18,236,,0.9295289255112261,0.7628812509336009,0.9374512502455006,0.8053342871794589,32.65941491493785,25.68646846499849,20.395444203557457,15.197636929107281,11.49536299178151,21.086865500876517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,middle,18,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,middle_18,237,,0.9393983967496268,0.8095655987246283,0.9399393205640447,0.8095382079677387,33.859320893125506,26.653683213383307,20.638298151694944,15.95190543811256,11.835815810650024,21.787804701393267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,middle,18,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,middle_18,238,,0.9381648169090043,0.7876165387573479,0.9208672210887784,0.6875567425043452,33.0079976034166,25.6449891109709,19.973935557824667,14.15331046454915,10.517722308235014,20.659591008999264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9,middle,18,,,,,,,,,,,,,,,,,xd_ablation,prompt_train_summary,middle_18,,,,,,,,,,,,,5,"234,235,236,237,238",0.9357473545644747,0.004494272821118481,,0.9301678724212821,0.9413268367076673,0.005579482143192615,0.7877345516227581,0.02040879212807345,,0.7623977517053964,0.8130713515401198,0.025336799917361735,0.93633818193777,0.00882542650033329,,0.9253817243472817,0.9472946395282582,0.010956457590488217,0.7877754517977014,0.056616468568816254,,0.7174880909801796,0.8580628126152231,0.07028736081752178,33.751518111018875,1.0031088519786173,,32.506193639172444,34.996842582865305,1.2453244718464305,26.606496994361688,0.9420215916313913,,25.437010214584667,27.77598377413871,1.1694867797770194,20.64695606192922,0.705936790377821,,19.770560286036932,21.523351837821508,0.8763957758922896,15.317041007824846,0.870450643240353,,14.236407051277142,16.39767496437255,1.0806339565477039,11.530215123205892,0.6217969942470688,,10.758275954361896,12.302154292049888,0.771939168843996,21.570445459668104,0.6967728319315256,,20.705426416908658,22.43546450242755,0.8650190427594444
0,18,end,18,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,end_18,234,,0.9406154292239187,0.809363668203546,0.9430589046882601,0.8198809420448059,35.40572458012631,28.779400460367654,22.298480387537804,16.920339073823325,12.026114548684056,23.086011810107834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,18,end,18,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,end_18,235,,0.9380971206511987,0.8020541888159642,0.9417319478749606,0.8307576658334335,34.242863995817316,26.867707259964675,20.788982770158736,16.264531012762422,12.12085099040591,22.056987205821812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,18,end,18,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,end_18,236,,0.9297908200023757,0.7536958542879632,0.9403785677317148,0.8240204010306327,32.50878483424199,26.550895281387533,21.732849030397038,15.860581821803107,11.72455102307562,21.67553239818106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,18,end,18,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,end_18,237,,0.9349077151270081,0.7893663897185104,0.938309548842724,0.8072025017502419,35.04512460630777,27.457288660560103,22.142405988924615,16.137477020603182,11.897171073400337,22.535893469959206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,18,end,18,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,end_18,238,,0.9386129914551665,0.7833968898239809,0.9304637203113537,0.7723120351128383,33.57599107031699,27.306370231839157,21.834754365010227,15.760629707839755,12.087070455734905,22.112963166148205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,18,end,18,,,,,,,,,,,,,,,,,xd_ablation,prompt_train_summary,end_18,,,,,,,,,,,,,5,"234,235,236,237,238",0.9364048152919335,0.004226566327268771,,0.9311576813753623,0.9416519492085048,0.005247133916571287,0.7875753981699929,0.021522402084826794,,0.7608560905332532,0.8142947058067326,0.026719307636739676,0.9387885378898027,0.004973929735479298,,0.9326135785036711,0.9449634972759342,0.006174959386131556,0.8108347091543905,0.023183023684025163,,0.7820537980217995,0.8396156202869814,0.028780911132590955,34.155697817362075,1.1629302590575525,,32.71196067178862,35.59943496293553,1.4437371455734598,27.392332378823824,0.8542269277494249,,26.331839596272616,28.45282516137503,1.0604927825512078,21.759494508405684,0.5885138149199607,,21.0288752398249,22.49011377698647,0.7306192685807845,16.188711727366357,0.45677554216093486,,15.62164090581801,16.755782548914702,0.5670708215483463,11.971151618260166,0.16213649896478874,,11.769864839121405,12.172438397398926,0.20128677913875978,22.293477610043624,0.5378766977704481,,21.62572254712273,22.961232672964517,0.667755062920892
10,10,middle,20,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,middle_20,234,,0.9341863775559147,0.7826469523385264,0.9466212248321264,0.8459927077930394,34.41726828010974,28.719404856485575,21.751195942309813,16.474368169595113,12.411097387659561,22.75466692723196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,middle,20,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,middle_20,235,,0.936905225031663,0.7952103874015959,0.9410045281665667,0.8217533079613819,34.85937140703559,27.842942307677493,21.511128422348378,16.452965491384084,11.596302639822289,22.452542053653566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,middle,20,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,middle_20,236,,0.9241821983313669,0.7340215407725874,0.9333249186586274,0.7916949188734204,32.12667516692686,24.188442018372154,19.318090610978228,14.703796539028618,10.406852182842067,20.148771303629587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,middle,20,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,middle_20,237,,0.9334965352898944,0.7812544663441522,0.9433605787663644,0.8303165835770985,35.8906572917708,28.106477291161642,21.481476700746065,15.880396358131641,11.354130864461212,22.54262770125427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,middle,20,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,middle_20,238,,0.9411831625579775,0.7998789323263468,0.9380368450374535,0.8087580844322175,32.79689434663533,25.88451135542765,19.939054396013102,14.859884855120661,10.943617483272035,20.88479248729376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,10,middle,20,,,,,,,,,,,,,,,,,xd_ablation,prompt_train_summary,middle_20,,,,,,,,,,,,,5,"234,235,236,237,238",0.9339906997533634,0.006259296431274805,,0.926220002677934,0.9417613968287927,0.007770697075429358,0.7786024558366418,0.026169452336251234,,0.7461139982331921,0.8110909134400914,0.03248845760344969,0.9404696190922277,0.005085547232646634,,0.9341560904965487,0.9467831476879067,0.006313528595679011,0.8197031205274316,0.020689637744739968,,0.7940176606231145,0.8453885804317486,0.02568545990431704,34.01817329849566,1.5364223725279493,,32.11075878826842,35.9255878087229,1.9074145102272444,26.948355565824905,1.8726341242187445,,24.62354595308507,29.27316517856474,2.324809612739836,20.80018921447912,1.096832990783321,,19.43850951017112,22.161868918787118,1.361679704307999,15.674282282652024,0.8505959273802634,,14.618297259760281,16.73026730554377,1.0559850228917438,11.342400111611433,0.7484977428016908,,10.413166405424748,12.271633817798117,0.9292337061866844,21.756680094612626,1.1665626756013099,,20.30843343124859,23.20492675797666,1.4482466633640347
0,20,end,20,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,end_20,234,,0.9413757728664089,0.8122760940184096,0.94256260326978,0.8085329407091097,35.36239943559741,28.395733766973812,22.391984150842838,17.14722513794226,13.573269359184211,23.374122370108104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,20,end,20,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,end_20,235,,0.9381476543609927,0.8076936164628432,0.9381355646091354,0.8122875740312847,32.01432871894377,24.96685164540863,19.348835299700305,15.00501764146001,10.701339063997459,20.40727447390204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,20,end,20,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,end_20,236,,0.9328682310625135,0.7730450692706463,0.9314782688025232,0.7557821897832961,33.970117779758965,26.402997220474155,20.905606317082924,15.783693747659042,11.31136544089399,21.674756101173816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,20,end,20,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,end_20,237,,0.9381949715593769,0.8099376655252336,0.9348520010415995,0.7917094737272722,34.02839946155541,27.63392706493249,21.35505049655174,15.61512836482383,11.862209572026352,22.098942991977964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,20,end,20,,,,,,,,,,,,,,,,,xd_ablation,prompt_train,end_20,238,,0.9371922492785847,0.7779564862093344,0.9415469565011303,0.8154328641707139,32.68102310732227,26.723231211983347,20.936116452239002,15.924071225245662,11.276662876687215,21.508220974695497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,20,end,20,,,,,,,,,,,,,,,,,xd_ablation,prompt_train_summary,end_20,,,,,,,,,,,,,5,"234,235,236,237,238",0.9375557758255754,0.0030600856293105166,,0.9337567867999983,0.9413547648511524,0.0037989890255770596,0.7961817862972934,0.019027890228447676,,0.7725593276754263,0.8198042449191605,0.02362245862186706,0.9377150788448336,0.0046220558659674045,,0.9319769585313931,0.9434531991582742,0.005738120313440569,0.7967490084843354,0.024663088240809393,,0.7661306490939205,0.8273673678747503,0.03061835939041496,33.611253700635565,1.3023827924328626,,31.994391123927983,35.22811627734315,1.6168625767075842,26.824548181954487,1.3002620007335859,,25.210318493788947,28.438777870120028,1.6142296881655394,20.98751854328336,1.095700454053868,,19.627244843619494,22.34779224294723,1.360273699663866,15.89502722342616,0.782895066567832,,14.923090445715875,16.866964001136445,0.9719367777102859,11.744969262557845,1.1014664849694875,,10.377537237662892,13.112401287452798,1.3674320248949519,21.812663382371483,1.073188213584613,,20.480337839995986,23.14498892474698,1.3323255423754956
,,,,,,,,,,,,,,,,,,,,xd_ablation,adapter_train,baseline,234,,0.8798753789770973,0.7003654040391016,0.8991912573486336,0.7177657978602254,26.55300634545598,19.371536025512587,12.95825979229691,8.831044750141572,5.676123689566224,14.677994120594656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,xd_ablation,adapter_train,baseline,235,,0.8804258845039112,0.7008723038493554,0.9010134215241743,0.7196967867284321,26.762691539030953,19.55572743852451,13.770129593365892,9.418509017152452,6.483002617423865,15.198012041099537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,xd_ablation,adapter_train,baseline,236,,0.8781823984348104,0.6910848841180428,0.9147093002537817,0.7464780545604967,24.82134120651108,17.6577742358016,11.27525941927756,8.1760400469146,4.445894273340277,13.275261836369022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,xd_ablation,adapter_train,baseline,237,,0.8806687046475876,0.6884026609604966,0.9005928772844815,0.6978364727911945,25.205477839531582,18.092799712257584,12.263473253934217,8.301540057244749,5.3613543185901555,13.844929036311658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,xd_ablation,adapter_train,baseline,238,,0.8799870939518358,0.6996135790039554,0.8984439235310842,0.7129119365687069,26.158560708363453,18.613982088599453,12.710488248097537,8.468315571918064,5.518298538459987,14.2939290310877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,xd_ablation,adapter_train_summary,baseline,,,,,,,,,,,,,5,"234,235,236,237,238",0.8798278921030485,0.0009746551044625851,9.499525726549727e-07,0.8786178919611863,0.8810378922449106,0.0012100001418621409,0.6960677663941903,0.005867474193300671,3.442725340904936e-05,0.6887835028903523,0.7033520298980284,0.007284263503838042,0.902790155988431,0.006743378735292524,4.54731567675954e-05,0.8944184877039529,0.9111618242729091,0.008371668284478086,0.7189378097018111,0.01762095564371955,0.00031049807779793187,0.6970620110413162,0.740813608362306,0.02187579866049491,25.90021552777861,0.8490249128444873,0.7208433026305894,24.846180864355002,26.954250191202217,1.054034663423607,18.658363900139147,0.8119248845524396,0.6592220181554923,17.650387621154227,19.666340179124067,1.0079762789849191,12.595522061394423,0.9189462163770238,0.8444621485936478,11.454682550998609,13.736361571790237,1.140839510395814,8.639089888674288,0.5004647236803815,0.2504649396484806,8.01778047996385,9.260399297384726,0.6213094087104378,5.496934687476101,0.7293769710589371,0.5319907659111095,4.591438749054972,6.402430625897231,0.9054959384211295,14.258025213092514,0.7412338548227876,0.5494276275354494,13.337809369167774,15.178241057017255,0.9202158439247412
,,,,,,,,,,,,,,,,,,,,xd_ablation,adapter_train,global_tf,234,,0.9246213977135875,0.777908196902068,0.9242505698551269,0.7837869639542324,30.645289247977647,23.950207380006308,18.46760905889305,13.762205220167885,10.441224936180994,19.453307168645175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,xd_ablation,adapter_train,global_tf,235,,0.9335438900316193,0.7993740901821109,0.9374535073906201,0.8170968078447036,33.653541279805424,26.248242368229285,21.400769192920375,16.501916142772764,11.601465986746103,21.88118699409479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,xd_ablation,adapter_train,global_tf,236,,0.926612904631294,0.7726875043430435,0.9305134004927443,0.7915041413800943,31.55651542158789,25.416273254712703,19.18481785538402,14.07814136511701,9.868649087164483,20.020879396793223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,xd_ablation,adapter_train,global_tf,237,,0.9242892445963826,0.7778181751130289,0.9240309641431494,0.772520322244606,31.627905027429698,24.56549845411558,19.25019491237416,14.330127612885754,11.114307017551148,20.177606604871265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,xd_ablation,adapter_train,global_tf,238,,0.9296655795228932,0.7929519554353726,0.92990981291999,0.7918447793814183,32.810914096984554,25.853597699153635,20.386952313614998,15.797596058127874,11.736804266337327,21.31717288684368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,xd_ablation,adapter_train_summary,global_tf,,,,,,,,,,,,,5,"234,235,236,237,238",0.9277466032991554,0.0038825415331612046,1.5074128756721756e-05,0.9229265641033405,0.9325666424949702,0.004820039195814885,0.7841479843951248,0.011398335843933353,0.00012992206001109587,0.7699973500579081,0.7982986187323414,0.014150634337216594,0.9292316509603261,0.005512713057440123,3.0390005253670822e-05,0.9223878109691266,0.9360754909515256,0.00684383999119956,0.7913506029610109,0.01639300885421264,0.000268730739294294,0.7709992571892348,0.811701948732787,0.0203513457717761,32.05883301475704,1.1773750761894286,1.386212070032063,30.597163135133645,33.52050289438044,1.4616698796233982,25.206763831243503,0.9403617911805079,0.8842802983122132,24.03933763553549,26.374190026951517,1.1674261957080125,19.73806866663732,1.1558328060945917,1.335949475644498,18.30314276008854,21.172994573186102,1.4349259065487816,14.893997279814258,1.19021184701871,1.4166042407836892,13.41639099924927,16.371603560379246,1.4776062805649874,10.952490258796011,0.7903490584450849,0.6246516341850322,9.971299611498813,11.93368090609321,0.9811906472971982,20.570030610249628,0.9974953063346711,0.9949968861596993,19.331675158515466,21.80838606198379,1.2383554517341624
,,,,,,,,,,,,,,,,,,,,xd_ablation,adapter_train,local_tf,234,,0.9271282510724729,0.7817565891851522,0.9280504826865281,0.7882831456709513,32.289572547684486,25.85611117700309,19.79750238559266,14.757352287125055,10.70325847498069,20.680759374477198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,xd_ablation,adapter_train,local_tf,235,,0.930938169772259,0.792867067419297,0.9379295181054885,0.8232572633852661,32.96039380565262,26.371409022977005,21.44631410368354,16.48700511237427,11.76757235969242,21.806538880875973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,xd_ablation,adapter_train,local_tf,236,,0.9229544857593869,0.766453529753972,0.9345567207511604,0.8080272518033711,33.57175471252777,27.114126875676153,21.016524476905246,15.618393727366339,11.969651278384115,21.858090214171927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,xd_ablation,adapter_train,local_tf,237,,0.9307337923757113,0.7913993674533133,0.9313493076925561,0.7934812150745834,32.67817382169716,26.515021967454054,20.921846106836757,15.651605115650948,11.32295983284752,21.41792136889729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,xd_ablation,adapter_train,local_tf,238,,0.9285632586569956,0.7623017727485895,0.9353197529927793,0.790881387661329,34.70340706565613,27.47178156509596,21.86285826508256,15.990475509387938,12.02839365330985,22.411383211706486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,xd_ablation,adapter_train_summary,local_tf,,,,,,,,,,,,,5,"234,235,236,237,238",0.9280635915273652,0.0032642251535358806,1.0655165852976344e-05,0.9240111704393679,0.9321160126153625,0.004052421087997292,0.7789556653120648,0.014052344440882074,0.00019746838428518932,0.7615101723483375,0.7964011582757922,0.01744549296372735,0.9334411564457025,0.0038194958397421044,1.4588548469807243e-05,0.9286993862679552,0.9381829266234497,0.004741770177747236,0.8007860527191002,0.014706937143362728,0.0002162940001388222,0.782527905864538,0.8190441995736624,0.018258146854562146,33.24066039064363,0.9419076214226659,0.8871899672941042,32.07131510088508,34.410005680402186,1.1693452897585561,26.66569012164125,0.6355311288400644,0.40389981572472644,25.876700506203594,27.45467973707891,0.788989615437657,21.009009067620152,0.7739018752852508,0.5989241125700279,20.048237021595867,21.969781113644437,0.9607720460242842,15.70096635038091,0.6327192818392702,0.40033368961120186,14.915467544414497,16.48646515634732,0.7854988059664116,11.558367119842918,0.5523752843174239,0.30511845472475485,10.872612570028338,12.244121669657499,0.6857545498145808,21.634938610025774,0.6402468288416324,0.40991600184176663,20.840094618363388,22.42978260168816,0.7948439916623861
,,,,,,,,,,,,,,,,,,,,xd_ablation,adapter_train,only_gcn,234,,0.9315978719176023,0.7802001163862122,0.9338740988234115,0.7884323917576765,36.68790025738263,31.057658469334765,24.650878354207798,19.795403235589454,13.265268336724075,25.091421730647742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,xd_ablation,adapter_train,only_gcn,235,,0.932595768290964,0.7869504883460527,0.9326736260640329,0.7714425157831563,39.881221348263374,34.265056350849804,28.66405074014951,22.443114082863783,16.234993362123866,28.297687176850065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,xd_ablation,adapter_train,only_gcn,236,,0.9253114555366018,0.7680424347662376,0.9359672704539436,0.8093094124189943,36.21196374678012,31.37415746517905,24.868224439970703,20.219444893120293,14.591337984233377,25.45302570585671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
